Station,Year,Month,Day,Magnitude,Value
28079035,2010,1,2,NO,45.8
28079035,2010,1,2,NOx,71.35
28079035,2010,1,2,O3,26.24
28079004,2010,1,2,SO2,14.77
28079004,2010,1,2,CO,0.42
28079004,2010,1,2,NO,39.8
28079004,2010,1,2,NOx,59.53
28079004,2010,1,2,VV,1.09
28079004,2010,1,2,DV,6.98
28079004,2010,1,2,TMP,6.31
28079004,2010,1,2,HR,87.82
28079004,2010,1,2,LLA,0
28079039,2010,1,2,CO,0.44
28079039,2010,1,2,NO,39.72
28079039,2010,1,2,NOx,67.04
28079039,2010,1,2,O3,25.28
28079039,2010,1,2,LLA,0
28079008,2010,1,2,SO2,9.65
28079008,2010,1,2,CO,0.37
28079008,2010,1,2,NO,42.15
28079008,2010,1,2,PM2.5,9.14
28079008,2010,1,2,PM10,16.1
28079008,2010,1,2,NOx,69.76
28079008,2010,1,2,O3,23.61
28079008,2010,1,2,TOL,2.6
28079008,2010,1,2,BEN,0.49
28079008,2010,1,2,EBE,1.7
28079008,2010,1,2,TCH,1.39
28079008,2010,1,2,NMHC,0.13
28079038,2010,1,2,SO2,12.05
28079038,2010,1,2,NO,40.44
28079038,2010,1,2,PM2.5,11.62
28079038,2010,1,2,PM10,15.8
28079038,2010,1,2,NOx,62.47
28079038,2010,1,2,TOL,7.49
28079038,2010,1,2,BEN,1.5
28079038,2010,1,2,EBE,1.01
28079038,2010,1,2,TMP,6.07
28079038,2010,1,2,LLA,0
28079011,2010,1,2,NO,55.02
28079011,2010,1,2,NOx,84.23
28079011,2010,1,2,TOL,0.45
28079011,2010,1,2,BEN,0.19
28079011,2010,1,2,EBE,1
28079011,2010,1,2,LLA,0
28079040,2010,1,2,SO2,6.72
28079040,2010,1,2,NO,43.73
28079040,2010,1,2,PM10,12.64
28079040,2010,1,2,NOx,59.47
28079040,2010,1,2,LLA,0
28079016,2010,1,2,CO,0.4
28079016,2010,1,2,NO,48.69
28079016,2010,1,2,NOx,69.35
28079016,2010,1,2,O3,18.9
28079016,2010,1,2,LLA,0
28079017,2010,1,2,SO2,7.05
28079017,2010,1,2,NO,29.66
28079017,2010,1,2,NOx,50.07
28079017,2010,1,2,O3,19.14
28079018,2010,1,2,SO2,6.25
28079018,2010,1,2,CO,0.3
28079018,2010,1,2,NO,40.85
28079018,2010,1,2,PM10,11.38
28079018,2010,1,2,NOx,59.98
28079018,2010,1,2,O3,31.57
28079018,2010,1,2,TOL,4.1
28079018,2010,1,2,BEN,1.79
28079018,2010,1,2,EBE,0.69
28079018,2010,1,2,TMP,6.94
28079018,2010,1,2,LLA,0.1
28079036,2010,1,2,SO2,11.55
28079036,2010,1,2,CO,0.45
28079036,2010,1,2,NO,61.53
28079036,2010,1,2,PM10,18.31
28079036,2010,1,2,NOx,104.1
28079036,2010,1,2,LLA,0
28079024,2010,1,2,SO2,7.37
28079024,2010,1,2,CO,0.7
28079024,2010,1,2,NO,25.11
28079024,2010,1,2,PM2.5,7.91
28079024,2010,1,2,PM10,11.16
28079024,2010,1,2,NOx,32.23
28079024,2010,1,2,O3,42.68
28079024,2010,1,2,TCH,1.42
28079024,2010,1,2,NMHC,0.34
28079024,2010,1,2,UV,12.1
28079024,2010,1,2,VV,1.77
28079024,2010,1,2,DV,8.86
28079024,2010,1,2,TMP,3.58
28079024,2010,1,2,HR,78.91
28079024,2010,1,2,PRB,926.4
28079024,2010,1,2,RS,48.74
28079024,2010,1,2,LLA,0
28079027,2010,1,2,NO,53.15
28079027,2010,1,2,NOx,78.11
28079027,2010,1,2,O3,11.21
28079027,2010,1,2,TCH,1.44
28079027,2010,1,2,NMHC,0.15
28079047,2010,1,2,NO,43.77
28079047,2010,1,2,PM2.5,10.54
28079047,2010,1,2,PM10,17.06
28079047,2010,1,2,NOx,59.76
28079049,2010,1,2,NO,31.4
28079049,2010,1,2,NOx,40.83
28079049,2010,1,2,O3,47.64
28079054,2010,1,2,NO,47.31
28079054,2010,1,2,NOx,63.97
28079054,2010,1,2,O3,36.02
28079054,2010,1,2,UV,2.43
28079054,2010,1,2,VV,0.19
28079054,2010,1,2,DV,8.49
28079054,2010,1,2,TMP,12.91
28079057,2010,1,2,SO2,7.67
28079057,2010,1,2,CO,0.35
28079057,2010,1,2,NO,51.5
28079057,2010,1,2,PM10,20.12
28079057,2010,1,2,NOx,81.98
28079057,2010,1,2,TMP,6.26
28079058,2010,1,2,NO,27.88
28079058,2010,1,2,NOx,36.33
28079058,2010,1,2,O3,28.34
28079058,2010,1,2,TCH,1.37
28079058,2010,1,2,NMHC,0.23
28079059,2010,1,2,NO,36.32
28079059,2010,1,2,NOx,45.99
28079059,2010,1,2,O3,20.16
28079059,2010,1,2,UV,3.58
28079059,2010,1,2,VV,1.13
28079059,2010,1,2,DV,4.36
28079059,2010,1,2,TMP,5.41
28079059,2010,1,2,HR,89.64
28079059,2010,1,2,PRB,933
28079059,2010,1,2,RS,57.23
28079059,2010,1,2,LLA,0
28079099,2010,1,2,SO2,9.48
28079099,2010,1,2,CO,0.43
28079099,2010,1,2,NO,43.24
28079099,2010,1,2,PM2.5,9.8
28079099,2010,1,2,PM10,15.06
28079099,2010,1,2,NOx,64.49
28079099,2010,1,2,O3,27.68
28079099,2010,1,2,TOL,2.72
28079099,2010,1,2,BEN,0.84
28079099,2010,1,2,EBE,0.98
28079099,2010,1,2,TCH,1.41
28079099,2010,1,2,NMHC,0.22
28079099,2010,1,2,UV,6.06
28079099,2010,1,2,VV,1.05
28079099,2010,1,2,DV,6.75
28079099,2010,1,2,TMP,6.77
28079099,2010,1,2,HR,85.46
28079099,2010,1,2,PRB,929.7
28079099,2010,1,2,RS,52.99
28079099,2010,1,2,LLA,0.01
28079035,2010,1,3,SO2,13.53
28079035,2010,1,3,CO,0.59
28079035,2010,1,3,NO,59.17
28079035,2010,1,3,NOx,110.1
28079035,2010,1,3,O3,10
28079004,2010,1,3,SO2,16.76
28079004,2010,1,3,CO,0.64
28079004,2010,1,3,NO,51.41
28079004,2010,1,3,NOx,101.9
28079004,2010,1,3,VV,1.03
28079004,2010,1,3,DV,8.17
28079004,2010,1,3,TMP,6.38
28079004,2010,1,3,HR,95.4
28079004,2010,1,3,LLA,1.5
28079039,2010,1,3,CO,0.54
28079039,2010,1,3,NO,53.13
28079039,2010,1,3,NOx,100.7
28079039,2010,1,3,O3,8.32
28079039,2010,1,3,LLA,2
28079008,2010,1,3,SO2,10.87
28079008,2010,1,3,CO,0.46
28079008,2010,1,3,NO,51.11
28079008,2010,1,3,PM2.5,9.7
28079008,2010,1,3,PM10,12.7
28079008,2010,1,3,NOx,92.12
28079008,2010,1,3,O3,12.81
28079008,2010,1,3,TOL,4.59
28079008,2010,1,3,BEN,1.01
28079008,2010,1,3,EBE,2.85
28079008,2010,1,3,TCH,1.53
28079008,2010,1,3,NMHC,0.14
28079038,2010,1,3,SO2,14.95
28079038,2010,1,3,NO,65.27
28079038,2010,1,3,PM2.5,15.21
28079038,2010,1,3,PM10,20.15
28079038,2010,1,3,NOx,111.4
28079038,2010,1,3,TOL,16.43
28079038,2010,1,3,BEN,2.42
28079038,2010,1,3,EBE,2.32
28079038,2010,1,3,TMP,6.79
28079038,2010,1,3,LLA,0
28079011,2010,1,3,NO,73.26
28079011,2010,1,3,NOx,119.2
28079011,2010,1,3,TOL,0.89
28079011,2010,1,3,BEN,0.23
28079011,2010,1,3,EBE,0.99
28079011,2010,1,3,LLA,0
28079040,2010,1,3,SO2,7.43
28079040,2010,1,3,NO,54.7
28079040,2010,1,3,PM10,11.55
28079040,2010,1,3,NOx,76.84
28079040,2010,1,3,LLA,2.5
28079016,2010,1,3,CO,0.45
28079016,2010,1,3,NO,57.37
28079016,2010,1,3,NOx,89.4
28079016,2010,1,3,O3,9.39
28079016,2010,1,3,LLA,3
28079017,2010,1,3,SO2,7.69
28079017,2010,1,3,NO,34.38
28079017,2010,1,3,NOx,78.17
28079017,2010,1,3,O3,13.03
28079018,2010,1,3,SO2,9.59
28079018,2010,1,3,CO,0.42
28079018,2010,1,3,NO,56.14
28079018,2010,1,3,PM10,12.63
28079018,2010,1,3,NOx,100.9
28079018,2010,1,3,O3,12.21
28079018,2010,1,3,TOL,5.86
28079018,2010,1,3,BEN,2.64
28079018,2010,1,3,EBE,1.11
28079018,2010,1,3,TMP,7.02
28079018,2010,1,3,LLA,0.05
28079036,2010,1,3,SO2,17.52
28079036,2010,1,3,CO,0.65
28079036,2010,1,3,NO,76.01
28079036,2010,1,3,PM10,20.51
28079036,2010,1,3,NOx,145.6
28079036,2010,1,3,LLA,3
28079024,2010,1,3,SO2,8.03
28079024,2010,1,3,CO,0.8
28079024,2010,1,3,NO,51.26
28079024,2010,1,3,PM2.5,11.43
28079024,2010,1,3,PM10,16.06
28079024,2010,1,3,NOx,74.07
28079024,2010,1,3,O3,10.51
28079024,2010,1,3,TOL,1.96
28079024,2010,1,3,BEN,0.99
28079024,2010,1,3,EBE,0.62
28079024,2010,1,3,MXY,1
28079024,2010,1,3,PXY,1.18
28079024,2010,1,3,OXY,0.78
28079024,2010,1,3,TCH,1.61
28079024,2010,1,3,NMHC,0.25
28079024,2010,1,3,UV,10.92
28079024,2010,1,3,VV,1.06
28079024,2010,1,3,DV,9.34
28079024,2010,1,3,TMP,2.19
28079024,2010,1,3,HR,84.62
28079024,2010,1,3,PRB,924.5
28079024,2010,1,3,RS,39.05
28079024,2010,1,3,LLA,1.1
28079027,2010,1,3,NO,60.02
28079027,2010,1,3,NOx,98.24
28079027,2010,1,3,O3,6.17
28079027,2010,1,3,TCH,1.49
28079027,2010,1,3,NMHC,0.15
28079047,2010,1,3,NO,54.6
28079047,2010,1,3,PM2.5,13.47
28079047,2010,1,3,PM10,19.8
28079047,2010,1,3,NOx,94.8
28079049,2010,1,3,NO,44.17
28079049,2010,1,3,NOx,67.06
28079049,2010,1,3,O3,21.82
28079054,2010,1,3,NO,55.37
28079054,2010,1,3,NOx,86.05
28079054,2010,1,3,O3,22.35
28079054,2010,1,3,UV,1.69
28079054,2010,1,3,VV,0.08
28079054,2010,1,3,DV,3.36
28079054,2010,1,3,TMP,12.64
28079057,2010,1,3,SO2,8.17
28079057,2010,1,3,CO,0.4
28079057,2010,1,3,NO,61.27
28079057,2010,1,3,PM10,18.22
28079057,2010,1,3,NOx,94.5
28079057,2010,1,3,TMP,6.4
28079058,2010,1,3,NO,29.9
28079058,2010,1,3,NOx,40.78
28079058,2010,1,3,O3,15
28079058,2010,1,3,TCH,1.45
28079058,2010,1,3,NMHC,0.25
28079059,2010,1,3,NO,40.83
28079059,2010,1,3,NOx,58.84
28079059,2010,1,3,O3,9.62
28079059,2010,1,3,UV,2.76
28079059,2010,1,3,VV,0.55
28079059,2010,1,3,DV,3.8
28079059,2010,1,3,TMP,5.54
28079059,2010,1,3,HR,91.9
28079059,2010,1,3,PRB,931.3
28079059,2010,1,3,RS,45.25
28079059,2010,1,3,LLA,2.5
28079099,2010,1,3,SO2,11.52
28079099,2010,1,3,CO,0.55
28079099,2010,1,3,NO,54.59
28079099,2010,1,3,PM2.5,12.45
28079099,2010,1,3,PM10,16.25
28079099,2010,1,3,NOx,92.41
28079099,2010,1,3,O3,12.61
28079099,2010,1,3,TOL,5.03
28079099,2010,1,3,BEN,1.31
28079099,2010,1,3,EBE,1.39
28079099,2010,1,3,MXY,1
28079099,2010,1,3,PXY,1.18
28079099,2010,1,3,OXY,0.78
28079099,2010,1,3,TCH,1.53
28079099,2010,1,3,NMHC,0.22
28079099,2010,1,3,UV,5.14
28079099,2010,1,3,VV,0.68
28079099,2010,1,3,DV,6.34
28079099,2010,1,3,TMP,6.69
28079099,2010,1,3,HR,90.64
28079099,2010,1,3,PRB,927.9
28079099,2010,1,3,RS,42.15
28079099,2010,1,3,LLA,1.56
28079035,2010,1,4,SO2,12.77
28079035,2010,1,4,CO,0.59
28079035,2010,1,4,NO,62.96
28079035,2010,1,4,NOx,119.8
28079035,2010,1,4,O3,9.57
28079004,2010,1,4,SO2,16.4
28079004,2010,1,4,CO,0.58
28079004,2010,1,4,NO,53.38
28079004,2010,1,4,NOx,92.4
28079004,2010,1,4,VV,1.49
28079004,2010,1,4,DV,12.23
28079004,2010,1,4,TMP,8.71
28079004,2010,1,4,HR,100
28079004,2010,1,4,LLA,10.5
28079039,2010,1,4,CO,0.45
28079039,2010,1,4,NO,52.28
28079039,2010,1,4,NOx,86.25
28079039,2010,1,4,O3,11.15
28079039,2010,1,4,LLA,8.5
28079008,2010,1,4,SO2,11.58
28079008,2010,1,4,CO,0.48
28079008,2010,1,4,NO,52.32
28079008,2010,1,4,PM2.5,6.27
28079008,2010,1,4,PM10,8.1
28079008,2010,1,4,NOx,100.3
28079008,2010,1,4,O3,11.91
28079008,2010,1,4,TOL,4.99
28079008,2010,1,4,BEN,1.09
28079008,2010,1,4,EBE,3.42
28079008,2010,1,4,TCH,1.46
28079008,2010,1,4,NMHC,0.14
28079038,2010,1,4,SO2,13.57
28079038,2010,1,4,NO,64.02
28079038,2010,1,4,PM2.5,9.96
28079038,2010,1,4,PM10,10.94
28079038,2010,1,4,NOx,107
28079038,2010,1,4,TOL,11.22
28079038,2010,1,4,BEN,1.55
28079038,2010,1,4,EBE,2.56
28079038,2010,1,4,TMP,8.72
28079038,2010,1,4,LLA,3.5
28079011,2010,1,4,NO,64.6
28079011,2010,1,4,NOx,101.7
28079011,2010,1,4,TOL,0.72
28079011,2010,1,4,BEN,0.18
28079011,2010,1,4,EBE,0.89
28079011,2010,1,4,LLA,5.03
28079040,2010,1,4,SO2,7.49
28079040,2010,1,4,NO,55.59
28079040,2010,1,4,PM10,6.65
28079040,2010,1,4,NOx,79.97
28079040,2010,1,4,LLA,12
28079016,2010,1,4,CO,0.39
28079016,2010,1,4,NO,56.1
28079016,2010,1,4,NOx,83.11
28079016,2010,1,4,O3,10.61
28079016,2010,1,4,LLA,10
28079017,2010,1,4,SO2,7.52
28079017,2010,1,4,NO,36.57
28079017,2010,1,4,NOx,68.46
28079017,2010,1,4,O3,9.73
28079018,2010,1,4,SO2,9.84
28079018,2010,1,4,CO,0.41
28079018,2010,1,4,NO,64.06
28079018,2010,1,4,PM10,8.78
28079018,2010,1,4,NOx,102.6
28079018,2010,1,4,O3,9.24
28079018,2010,1,4,TOL,6.05
28079018,2010,1,4,BEN,2.63
28079018,2010,1,4,EBE,1.57
28079018,2010,1,4,TMP,8.43
28079018,2010,1,4,LLA,0.42
28079036,2010,1,4,SO2,20.66
28079036,2010,1,4,CO,0.61
28079036,2010,1,4,NO,68.86
28079036,2010,1,4,PM10,11.26
28079036,2010,1,4,NOx,115
28079036,2010,1,4,LLA,6
28079024,2010,1,4,SO2,8.2
28079024,2010,1,4,CO,0.73
28079024,2010,1,4,NO,63.98
28079024,2010,1,4,PM2.5,8.87
28079024,2010,1,4,PM10,10.83
28079024,2010,1,4,NOx,82.62
28079024,2010,1,4,O3,13.02
28079024,2010,1,4,TOL,2.53
28079024,2010,1,4,BEN,0.89
28079024,2010,1,4,EBE,0.84
28079024,2010,1,4,MXY,1
28079024,2010,1,4,PXY,1.64
28079024,2010,1,4,OXY,0.84
28079024,2010,1,4,TCH,1.52
28079024,2010,1,4,NMHC,0.25
28079024,2010,1,4,UV,9.57
28079024,2010,1,4,VV,1.7
28079024,2010,1,4,DV,8.21
28079024,2010,1,4,TMP,3.17
28079024,2010,1,4,HR,88.1
28079024,2010,1,4,PRB,913
28079024,2010,1,4,RS,28.13
28079024,2010,1,4,LLA,4.4
28079027,2010,1,4,NO,56.42
28079027,2010,1,4,NOx,87.96
28079027,2010,1,4,O3,5.45
28079027,2010,1,4,TCH,1.47
28079027,2010,1,4,NMHC,0.15
28079047,2010,1,4,NO,59.18
28079047,2010,1,4,PM2.5,10.5
28079047,2010,1,4,PM10,12.81
28079047,2010,1,4,NOx,88.3
28079049,2010,1,4,NO,50.1
28079049,2010,1,4,NOx,70.76
28079049,2010,1,4,O3,21.67
28079054,2010,1,4,NO,55.74
28079054,2010,1,4,NOx,80.33
28079054,2010,1,4,O3,23.77
28079054,2010,1,4,UV,0.44
28079054,2010,1,4,VV,0.53
28079054,2010,1,4,DV,3.11
28079054,2010,1,4,TMP,13.51
28079057,2010,1,4,SO2,7.47
28079057,2010,1,4,CO,0.32
28079057,2010,1,4,NO,55.58
28079057,2010,1,4,PM10,7.99
28079057,2010,1,4,NOx,75.18
28079057,2010,1,4,TMP,8.55
28079058,2010,1,4,NO,42.14
28079058,2010,1,4,NOx,62.3
28079058,2010,1,4,O3,19.79
28079058,2010,1,4,TCH,1.4
28079058,2010,1,4,NMHC,0.23
28079059,2010,1,4,NO,41.14
28079059,2010,1,4,NOx,51.76
28079059,2010,1,4,O3,13.61
28079059,2010,1,4,UV,1.46
28079059,2010,1,4,VV,1.71
28079059,2010,1,4,DV,4.1
28079059,2010,1,4,TMP,7.42
28079059,2010,1,4,HR,89.93
28079059,2010,1,4,PRB,920.6
28079059,2010,1,4,RS,27.9
28079059,2010,1,4,LLA,10
28079099,2010,1,4,SO2,11.62
28079099,2010,1,4,CO,0.51
28079099,2010,1,4,NO,56.11
28079099,2010,1,4,PM2.5,8.9
28079099,2010,1,4,PM10,9.35
28079099,2010,1,4,NOx,88.12
28079099,2010,1,4,O3,13.2
28079099,2010,1,4,TOL,4.28
28079099,2010,1,4,BEN,1.09
28079099,2010,1,4,EBE,1.64
28079099,2010,1,4,MXY,1
28079099,2010,1,4,PXY,1.64
28079099,2010,1,4,OXY,0.84
28079099,2010,1,4,TCH,1.47
28079099,2010,1,4,NMHC,0.2
28079099,2010,1,4,UV,3.86
28079099,2010,1,4,VV,1.36
28079099,2010,1,4,DV,7.18
28079099,2010,1,4,TMP,8.34
28079099,2010,1,4,HR,92.68
28079099,2010,1,4,PRB,916.8
28079099,2010,1,4,RS,28.01
28079099,2010,1,4,LLA,7.35
28079035,2010,1,5,SO2,13.32
28079035,2010,1,5,CO,0.45
28079035,2010,1,5,NO,54.34
28079035,2010,1,5,NOx,83
28079035,2010,1,5,O3,21.61
28079004,2010,1,5,SO2,16.33
28079004,2010,1,5,CO,0.46
28079004,2010,1,5,NO,45.5
28079004,2010,1,5,NOx,70.78
28079004,2010,1,5,VV,1.09
28079004,2010,1,5,DV,7.69
28079004,2010,1,5,TMP,9.42
28079004,2010,1,5,HR,86.98
28079004,2010,1,5,LLA,1.5
28079039,2010,1,5,CO,0.34
28079039,2010,1,5,NO,39.51
28079039,2010,1,5,NOx,55.9
28079039,2010,1,5,O3,22.61
28079039,2010,1,5,LLA,0.5
28079008,2010,1,5,SO2,12.21
28079008,2010,1,5,CO,0.46
28079008,2010,1,5,NO,46.44
28079008,2010,1,5,PM2.5,7.45
28079008,2010,1,5,PM10,12.37
28079008,2010,1,5,NOx,83.83
28079008,2010,1,5,O3,21.43
28079008,2010,1,5,TOL,4.55
28079008,2010,1,5,BEN,0.95
28079008,2010,1,5,EBE,3.11
28079008,2010,1,5,TCH,1.45
28079008,2010,1,5,NMHC,0.13
28079038,2010,1,5,SO2,13.38
28079038,2010,1,5,NO,51.99
28079038,2010,1,5,PM2.5,10.18
28079038,2010,1,5,PM10,15.73
28079038,2010,1,5,NOx,83.74
28079038,2010,1,5,TOL,7.21
28079038,2010,1,5,BEN,1.02
28079038,2010,1,5,EBE,1.82
28079038,2010,1,5,TMP,10.03
28079038,2010,1,5,LLA,1.5
28079011,2010,1,5,NO,59.36
28079011,2010,1,5,NOx,91.17
28079011,2010,1,5,TOL,1.69
28079011,2010,1,5,BEN,0.31
28079011,2010,1,5,EBE,0.77
28079011,2010,1,5,LLA,0.5
28079040,2010,1,5,SO2,9.41
28079040,2010,1,5,NO,54.28
28079040,2010,1,5,PM10,10.91
28079040,2010,1,5,NOx,79.79
28079040,2010,1,5,LLA,2
28079016,2010,1,5,CO,0.36
28079016,2010,1,5,NO,50.31
28079016,2010,1,5,NOx,66.16
28079016,2010,1,5,O3,16.99
28079016,2010,1,5,LLA,1.5
28079017,2010,1,5,SO2,7.64
28079017,2010,1,5,NO,38.48
28079017,2010,1,5,NOx,69.68
28079017,2010,1,5,O3,15.77
28079018,2010,1,5,SO2,9.98
28079018,2010,1,5,CO,0.33
28079018,2010,1,5,NO,52.56
28079018,2010,1,5,PM10,10.61
28079018,2010,1,5,NOx,74.8
28079018,2010,1,5,O3,21.19
28079018,2010,1,5,TMP,10.07
28079018,2010,1,5,LLA,0.23
28079036,2010,1,5,SO2,23.34
28079036,2010,1,5,CO,0.52
28079036,2010,1,5,NO,67.43
28079036,2010,1,5,PM10,14.37
28079036,2010,1,5,NOx,114.4
28079036,2010,1,5,LLA,0
28079024,2010,1,5,SO2,7.64
28079024,2010,1,5,CO,0.45
28079024,2010,1,5,NO,34.43
28079024,2010,1,5,PM2.5,6.05
28079024,2010,1,5,PM10,7.62
28079024,2010,1,5,NOx,41.99
28079024,2010,1,5,O3,35.58
28079024,2010,1,5,TOL,1.15
28079024,2010,1,5,BEN,0.6
28079024,2010,1,5,EBE,0.73
28079024,2010,1,5,MXY,1
28079024,2010,1,5,PXY,1
28079024,2010,1,5,OXY,0.95
28079024,2010,1,5,TCH,1.46
28079024,2010,1,5,NMHC,0.27
28079024,2010,1,5,UV,18.25
28079024,2010,1,5,VV,1.47
28079024,2010,1,5,DV,9.47
28079024,2010,1,5,TMP,3.85
28079024,2010,1,5,HR,76.06
28079024,2010,1,5,PRB,906.5
28079024,2010,1,5,RS,60.08
28079024,2010,1,5,LLA,0.1
28079027,2010,1,5,NO,64.88
28079027,2010,1,5,NOx,86.55
28079027,2010,1,5,O3,8.63
28079027,2010,1,5,TCH,1.4
28079027,2010,1,5,NMHC,0.15
28079047,2010,1,5,NO,50.89
28079047,2010,1,5,PM2.5,8.94
28079047,2010,1,5,PM10,13.53
28079047,2010,1,5,NOx,68.6
28079049,2010,1,5,NO,36.43
28079049,2010,1,5,NOx,48.72
