Station,Year,Month,Day,Magnitude,Value
28079038,2011,1,1,TOL,1.9
28079038,2011,1,1,BEN,0.6
28079038,2011,1,1,EBE,0.4
28079038,2011,1,1,TMP,10.8
28079038,2011,1,1,LLA,0
28079039,2011,1,1,CO,0.4
28079039,2011,1,1,NO2,14
28079039,2011,1,1,NO,44
28079039,2011,1,1,O3,21
28079039,2011,1,1,LLA,0
28079040,2011,1,1,SO2,9
28079040,2011,1,1,NO2,12
28079040,2011,1,1,NO,47
28079040,2011,1,1,PM10,14
28079040,2011,1,1,LLA,0
28079047,2011,1,1,NO2,10
28079047,2011,1,1,NO,46
28079047,2011,1,1,PM2.5,12
28079047,2011,1,1,PM10,14
28079048,2011,1,1,NO2,11
28079048,2011,1,1,NO,38
28079048,2011,1,1,PM2.5,4
28079048,2011,1,1,PM10,11
28079049,2011,1,1,NO2,4
28079049,2011,1,1,NO,37
28079049,2011,1,1,O3,21
28079050,2011,1,1,NO2,27
28079050,2011,1,1,NO,39
28079050,2011,1,1,PM2.5,10
28079050,2011,1,1,PM10,18
28079050,2011,1,1,TMP,8.9
28079054,2011,1,1,NO2,8
28079054,2011,1,1,NO,36
28079054,2011,1,1,O3,25
28079054,2011,1,1,UV,7
28079054,2011,1,1,VV,0.2
28079054,2011,1,1,DV,5
28079054,2011,1,1,TMP,8.2
28079054,2011,1,1,LLA,0
28079055,2011,1,1,NO2,24
28079055,2011,1,1,NO,48
28079055,2011,1,1,PM10,13
28079055,2011,1,1,TOL,0.6
28079055,2011,1,1,BEN,0.3
28079055,2011,1,1,EBE,0.2
28079055,2011,1,1,TCH,1.48
28079055,2011,1,1,NMHC,0.11
28079056,2011,1,1,CO,0.5
28079056,2011,1,1,NO2,36
28079056,2011,1,1,NO,55
28079056,2011,1,1,O3,19
28079056,2011,1,1,VV,0.42
28079056,2011,1,1,DV,2
28079056,2011,1,1,TMP,11.5
28079056,2011,1,1,HR,86
28079056,2011,1,1,LLA,0
28079057,2011,1,1,SO2,12
28079057,2011,1,1,CO,0.3
28079057,2011,1,1,NO2,7
28079057,2011,1,1,NO,37
28079057,2011,1,1,PM10,11
28079057,2011,1,1,TMP,9.3
28079058,2011,1,1,NO2,12
28079058,2011,1,1,NO,19
28079058,2011,1,1,O3,18
28079058,2011,1,1,TCH,1.64
28079058,2011,1,1,NMHC,0.3
28079059,2011,1,1,NO2,9
28079059,2011,1,1,NO,25
28079059,2011,1,1,O3,29
28079059,2011,1,1,UV,7
28079059,2011,1,1,VV,1.2
28079059,2011,1,1,DV,23
28079059,2011,1,1,TMP,8.4
28079059,2011,1,1,HR,83
28079059,2011,1,1,PRB,934
28079059,2011,1,1,RS,107
28079059,2011,1,1,LLA,0
28079060,2011,1,1,NO2,7
28079060,2011,1,1,NO,38
28079060,2011,1,1,PM10,11
28079060,2011,1,1,O3,25
28079060,2011,1,1,PRB,918
28079060,2011,1,1,LLA,0
28079004,2011,1,2,SO2,9
28079004,2011,1,2,CO,0.5
28079004,2011,1,2,NO2,79
28079004,2011,1,2,NO,52
28079004,2011,1,2,VV,1.09
28079004,2011,1,2,DV,7
28079004,2011,1,2,TMP,9.6
28079004,2011,1,2,HR,64
28079004,2011,1,2,LLA,0
28079008,2011,1,2,SO2,13
28079008,2011,1,2,CO,0.4
28079008,2011,1,2,NO2,36
28079008,2011,1,2,NO,57
28079008,2011,1,2,PM2.5,11
28079008,2011,1,2,PM10,17
28079008,2011,1,2,O3,13
28079008,2011,1,2,TOL,2.8
28079008,2011,1,2,BEN,1.1
28079008,2011,1,2,EBE,1.6
28079008,2011,1,2,TCH,1.5
28079008,2011,1,2,NMHC,0.19
28079011,2011,1,2,NO2,36
28079011,2011,1,2,NO,57
28079011,2011,1,2,TOL,4
28079011,2011,1,2,BEN,2.1
28079011,2011,1,2,EBE,0.5
28079011,2011,1,2,LLA,0
28079016,2011,1,2,CO,0.4
28079016,2011,1,2,NO2,30
28079016,2011,1,2,NO,52
28079016,2011,1,2,O3,17
28079016,2011,1,2,LLA,0
28079017,2011,1,2,SO2,10
28079017,2011,1,2,NO2,35
28079017,2011,1,2,NO,55
28079017,2011,1,2,O3,10
28079018,2011,1,2,SO2,9
28079018,2011,1,2,CO,0.6
28079018,2011,1,2,NO2,37
28079018,2011,1,2,NO,52
28079018,2011,1,2,PM10,15
28079018,2011,1,2,O3,13
28079018,2011,1,2,TOL,2
28079018,2011,1,2,BEN,0.3
28079018,2011,1,2,EBE,0.5
28079018,2011,1,2,TMP,11.8
28079018,2011,1,2,LLA,0
28079024,2011,1,2,SO2,8
28079024,2011,1,2,CO,0.3
28079024,2011,1,2,NO2,10
28079024,2011,1,2,NO,36
28079024,2011,1,2,PM2.5,9
28079024,2011,1,2,PM10,11
28079024,2011,1,2,O3,18
28079024,2011,1,2,TOL,1.2
28079024,2011,1,2,BEN,0.7
28079024,2011,1,2,EBE,1
28079024,2011,1,2,TCH,1.44
28079024,2011,1,2,NMHC,0.15
28079024,2011,1,2,UV,8
28079024,2011,1,2,VV,1.42
28079024,2011,1,2,DV,8
28079024,2011,1,2,TMP,9.3
28079024,2011,1,2,HR,65
28079024,2011,1,2,PRB,926
28079024,2011,1,2,RS,78
28079024,2011,1,2,LLA,0
28079027,2011,1,2,NO2,21
28079027,2011,1,2,NO,47
28079027,2011,1,2,O3,17
28079027,2011,1,2,TCH,1.74
28079027,2011,1,2,NMHC,0.28
28079035,2011,1,2,SO2,12
28079035,2011,1,2,CO,0.5
28079035,2011,1,2,NO2,41
28079035,2011,1,2,NO,58
28079035,2011,1,2,O3,12
28079036,2011,1,2,SO2,21
28079036,2011,1,2,CO,0.5
28079036,2011,1,2,NO2,28
28079036,2011,1,2,NO,48
28079036,2011,1,2,PM10,16
28079036,2011,1,2,LLA,0
28079038,2011,1,2,SO2,14
28079038,2011,1,2,NO2,28
28079038,2011,1,2,NO,62
28079038,2011,1,2,PM2.5,9
28079038,2011,1,2,PM10,15
28079038,2011,1,2,TOL,2.5
28079038,2011,1,2,BEN,0.8
28079038,2011,1,2,EBE,0.5
28079038,2011,1,2,TMP,11.5
28079038,2011,1,2,LLA,0
28079039,2011,1,2,CO,0.4
28079039,2011,1,2,NO2,21
28079039,2011,1,2,NO,49
28079039,2011,1,2,O3,17
28079039,2011,1,2,LLA,0
28079040,2011,1,2,SO2,9
28079040,2011,1,2,NO2,22
28079040,2011,1,2,NO,50
28079040,2011,1,2,PM10,13
28079040,2011,1,2,LLA,0
28079047,2011,1,2,NO2,24
28079047,2011,1,2,NO,51
28079047,2011,1,2,PM2.5,12
28079047,2011,1,2,PM10,14
28079048,2011,1,2,NO2,17
28079048,2011,1,2,NO,44
28079048,2011,1,2,PM2.5,4
28079048,2011,1,2,PM10,11
28079049,2011,1,2,NO2,17
28079049,2011,1,2,NO,45
28079049,2011,1,2,O3,13
28079050,2011,1,2,NO2,22
28079050,2011,1,2,NO,41
28079050,2011,1,2,PM2.5,9
28079050,2011,1,2,PM10,15
28079050,2011,1,2,TMP,9.6
28079054,2011,1,2,NO2,17
28079054,2011,1,2,NO,41
28079054,2011,1,2,O3,17
28079054,2011,1,2,UV,7
28079054,2011,1,2,VV,0.23
28079054,2011,1,2,DV,3
28079054,2011,1,2,TMP,7.9
28079054,2011,1,2,LLA,0
28079055,2011,1,2,NO2,32
28079055,2011,1,2,NO,49
28079055,2011,1,2,PM10,14
28079055,2011,1,2,TOL,0.5
28079055,2011,1,2,BEN,0.3
28079055,2011,1,2,EBE,0.2
28079055,2011,1,2,TCH,1.82
28079055,2011,1,2,NMHC,0.12
28079056,2011,1,2,CO,0.6
28079056,2011,1,2,NO2,81
28079056,2011,1,2,NO,69
28079056,2011,1,2,O3,14
28079056,2011,1,2,VV,0.35
28079056,2011,1,2,DV,1
28079056,2011,1,2,TMP,11.7
28079056,2011,1,2,HR,80
28079056,2011,1,2,LLA,0
28079057,2011,1,2,SO2,13
28079057,2011,1,2,CO,0.4
28079057,2011,1,2,NO2,18
28079057,2011,1,2,NO,51
28079057,2011,1,2,PM10,12
28079057,2011,1,2,TMP,9.8
28079058,2011,1,2,NO2,11
28079058,2011,1,2,NO,21
28079058,2011,1,2,O3,15
28079058,2011,1,2,TCH,1.62
28079058,2011,1,2,NMHC,0.3
28079059,2011,1,2,NO2,22
28079059,2011,1,2,NO,31
28079059,2011,1,2,O3,23
28079059,2011,1,2,UV,6
28079059,2011,1,2,VV,0.88
28079059,2011,1,2,DV,23
28079059,2011,1,2,TMP,8.6
28079059,2011,1,2,HR,79
28079059,2011,1,2,PRB,933
28079059,2011,1,2,RS,95
28079059,2011,1,2,LLA,0
28079060,2011,1,2,NO2,9
28079060,2011,1,2,NO,46
28079060,2011,1,2,PM10,10
28079060,2011,1,2,O3,19
28079060,2011,1,2,PRB,918
28079060,2011,1,2,LLA,0
28079004,2011,1,3,SO2,9
28079004,2011,1,3,CO,0.6
28079004,2011,1,3,NO2,102
28079004,2011,1,3,NO,54
28079004,2011,1,3,VV,1.11
28079004,2011,1,3,DV,7
28079004,2011,1,3,TMP,5.3
28079004,2011,1,3,HR,71
28079004,2011,1,3,LLA,0
28079008,2011,1,3,SO2,12
28079008,2011,1,3,CO,0.5
28079008,2011,1,3,NO2,75
28079008,2011,1,3,NO,68
28079008,2011,1,3,PM2.5,14
28079008,2011,1,3,PM10,26
28079008,2011,1,3,O3,10
28079008,2011,1,3,TOL,4.7
28079008,2011,1,3,BEN,1.7
28079008,2011,1,3,EBE,2.1
28079008,2011,1,3,TCH,1.53
28079008,2011,1,3,NMHC,0.23
28079011,2011,1,3,NO2,77
28079011,2011,1,3,NO,76
28079011,2011,1,3,TOL,5.4
28079011,2011,1,3,BEN,2.5
28079011,2011,1,3,EBE,0.9
28079011,2011,1,3,LLA,0
28079016,2011,1,3,CO,0.5
28079016,2011,1,3,NO2,56
28079016,2011,1,3,NO,72
28079016,2011,1,3,O3,11
28079016,2011,1,3,LLA,0
28079017,2011,1,3,SO2,12
28079017,2011,1,3,NO2,115
28079017,2011,1,3,NO,82
28079017,2011,1,3,O3,6
28079018,2011,1,3,SO2,9
28079018,2011,1,3,CO,0.5
28079018,2011,1,3,NO2,50
28079018,2011,1,3,NO,51
28079018,2011,1,3,PM10,18
28079018,2011,1,3,O3,9
28079018,2011,1,3,TOL,3
28079018,2011,1,3,BEN,0.3
28079018,2011,1,3,EBE,0.8
28079018,2011,1,3,TMP,8.2
28079018,2011,1,3,LLA,0
28079024,2011,1,3,SO2,8
28079024,2011,1,3,CO,0.3
28079024,2011,1,3,NO2,27
28079024,2011,1,3,NO,40
28079024,2011,1,3,PM2.5,10
28079024,2011,1,3,PM10,14
28079024,2011,1,3,O3,13
28079024,2011,1,3,TOL,2
28079024,2011,1,3,BEN,0.8
28079024,2011,1,3,EBE,1.1
28079024,2011,1,3,TCH,1.41
28079024,2011,1,3,NMHC,0.17
28079024,2011,1,3,UV,8
28079024,2011,1,3,VV,1.63
28079024,2011,1,3,DV,8
28079024,2011,1,3,TMP,4.6
28079024,2011,1,3,HR,74
28079024,2011,1,3,PRB,927
28079024,2011,1,3,RS,89
28079024,2011,1,3,LLA,0
28079027,2011,1,3,NO2,88
28079027,2011,1,3,NO,72
28079027,2011,1,3,O3,9
28079027,2011,1,3,TCH,1.71
28079027,2011,1,3,NMHC,0.31
28079035,2011,1,3,SO2,15
28079035,2011,1,3,CO,0.5
28079035,2011,1,3,NO2,61
28079035,2011,1,3,NO,63
28079035,2011,1,3,O3,9
28079036,2011,1,3,SO2,14
28079036,2011,1,3,CO,0.6
28079036,2011,1,3,NO2,87
28079036,2011,1,3,NO,68
28079036,2011,1,3,PM10,25
28079036,2011,1,3,LLA,0
28079038,2011,1,3,SO2,16
28079038,2011,1,3,NO2,69
28079038,2011,1,3,NO,76
28079038,2011,1,3,PM2.5,13
28079038,2011,1,3,PM10,25
28079038,2011,1,3,TOL,5.2
28079038,2011,1,3,BEN,1.2
28079038,2011,1,3,EBE,1
28079038,2011,1,3,TMP,7.6
28079038,2011,1,3,LLA,0
28079039,2011,1,3,CO,0.7
28079039,2011,1,3,NO2,101
28079039,2011,1,3,NO,70
28079039,2011,1,3,O3,10
28079039,2011,1,3,LLA,0
28079040,2011,1,3,SO2,9
28079040,2011,1,3,NO2,57
28079040,2011,1,3,NO,70
28079040,2011,1,3,PM10,20
28079040,2011,1,3,LLA,0
28079047,2011,1,3,NO2,71
28079047,2011,1,3,NO,62
28079047,2011,1,3,PM2.5,15
28079047,2011,1,3,PM10,24
28079048,2011,1,3,NO2,59
28079048,2011,1,3,NO,62
28079048,2011,1,3,PM2.5,7
28079048,2011,1,3,PM10,20
28079049,2011,1,3,NO2,48
28079049,2011,1,3,NO,56
28079049,2011,1,3,O3,7
28079050,2011,1,3,NO2,68
28079050,2011,1,3,NO,61
28079050,2011,1,3,PM2.5,13
28079050,2011,1,3,PM10,23
28079050,2011,1,3,TMP,6.9
28079054,2011,1,3,NO2,66
28079054,2011,1,3,NO,64
28079054,2011,1,3,O3,8
28079054,2011,1,3,UV,7
28079054,2011,1,3,VV,0.04
28079054,2011,1,3,DV,6
28079054,2011,1,3,TMP,4.8
28079054,2011,1,3,LLA,0
28079055,2011,1,3,NO2,99
28079055,2011,1,3,NO,71
28079055,2011,1,3,PM10,23
28079055,2011,1,3,TOL,1
28079055,2011,1,3,BEN,0.6
28079055,2011,1,3,EBE,0.3
28079055,2011,1,3,TCH,1.8
28079055,2011,1,3,NMHC,0.18
28079056,2011,1,3,CO,0.6
28079056,2011,1,3,NO2,100
28079056,2011,1,3,NO,70
28079056,2011,1,3,O3,11
28079056,2011,1,3,VV,0.38
28079056,2011,1,3,DV,2
28079056,2011,1,3,TMP,7.8
28079056,2011,1,3,HR,88
28079056,2011,1,3,LLA,0
28079057,2011,1,3,SO2,16
28079057,2011,1,3,CO,0.5
28079057,2011,1,3,NO2,66
28079057,2011,1,3,NO,76
28079057,2011,1,3,PM10,20
28079057,2011,1,3,TMP,6.6
28079058,2011,1,3,NO2,27
28079058,2011,1,3,NO,28
28079058,2011,1,3,O3,8
28079058,2011,1,3,TCH,1.65
28079058,2011,1,3,NMHC,0.34
28079059,2011,1,3,NO2,73
28079059,2011,1,3,NO,47
28079059,2011,1,3,O3,11
28079059,2011,1,3,UV,7
28079059,2011,1,3,VV,0.81
28079059,2011,1,3,DV,135
28079059,2011,1,3,TMP,5
28079059,2011,1,3,HR,85
28079059,2011,1,3,PRB,934
28079059,2011,1,3,RS,125
28079059,2011,1,3,LLA,0
28079060,2011,1,3,NO2,66
28079060,2011,1,3,NO,72
28079060,2011,1,3,PM10,20
28079060,2011,1,3,O3,11
28079060,2011,1,3,PRB,918
28079060,2011,1,3,LLA,0
28079004,2011,1,4,SO2,6
28079004,2011,1,4,CO,0.3
28079004,2011,1,4,NO2,33
28079004,2011,1,4,NO,38
28079004,2011,1,4,VV,1.13
28079004,2011,1,4,DV,7
28079004,2011,1,4,TMP,6.8
28079004,2011,1,4,HR,84
28079004,2011,1,4,LLA,0
28079008,2011,1,4,SO2,9
28079008,2011,1,4,CO,0.4
28079008,2011,1,4,NO2,39
28079008,2011,1,4,NO,51
28079008,2011,1,4,PM2.5,12
28079008,2011,1,4,PM10,18
28079008,2011,1,4,O3,11
28079008,2011,1,4,TOL,3.5
28079008,2011,1,4,BEN,1.1
28079008,2011,1,4,EBE,1.9
28079008,2011,1,4,TCH,1.34
28079008,2011,1,4,NMHC,0.17
28079011,2011,1,4,NO2,45
28079011,2011,1,4,NO,55
28079011,2011,1,4,TOL,4.7
28079011,2011,1,4,BEN,2.1
28079011,2011,1,4,EBE,0.8
28079011,2011,1,4,LLA,0
28079016,2011,1,4,CO,0.4
28079016,2011,1,4,NO2,33
28079016,2011,1,4,NO,61
28079016,2011,1,4,O3,9
28079016,2011,1,4,LLA,0.5
28079017,2011,1,4,SO2,9
28079017,2011,1,4,NO2,19
28079017,2011,1,4,NO,48
28079017,2011,1,4,O3,10
28079018,2011,1,4,SO2,7
28079018,2011,1,4,CO,0.4
28079018,2011,1,4,NO2,14
28079018,2011,1,4,NO,39
28079018,2011,1,4,PM10,10
28079018,2011,1,4,O3,16
28079018,2011,1,4,TOL,1.7
28079018,2011,1,4,BEN,0.2
28079018,2011,1,4,EBE,0.3
28079018,2011,1,4,TMP,8.7
28079018,2011,1,4,LLA,0
28079024,2011,1,4,SO2,7
28079024,2011,1,4,CO,0.2
28079024,2011,1,4,NO2,3
28079024,2011,1,4,NO,21
28079024,2011,1,4,PM2.5,8
28079024,2011,1,4,PM10,9
28079024,2011,1,4,O3,24
28079024,2011,1,4,TOL,1
28079024,2011,1,4,BEN,0.6
28079024,2011,1,4,EBE,0.9
28079024,2011,1,4,TCH,1.28
28079024,2011,1,4,NMHC,0.13
28079024,2011,1,4,UV,4
28079024,2011,1,4,VV,1.57
28079024,2011,1,4,DV,9
28079024,2011,1,4,TMP,6.5
28079024,2011,1,4,HR,83
28079024,2011,1,4,PRB,926
28079024,2011,1,4,RS,27
28079024,2011,1,4,LLA,0.2
28079027,2011,1,4,NO2,36
28079027,2011,1,4,NO,56
28079027,2011,1,4,O3,7
28079027,2011,1,4,TCH,1.5
28079027,2011,1,4,NMHC,0.25
28079035,2011,1,4,SO2,10
28079035,2011,1,4,CO,0.4
28079035,2011,1,4,NO2,23
28079035,2011,1,4,NO,45
28079035,2011,1,4,O3,13
28079036,2011,1,4,SO2,9
28079036,2011,1,4,CO,0.4
28079036,2011,1,4,NO2,32
28079036,2011,1,4,NO,50
28079036,2011,1,4,PM10,14
28079036,2011,1,4,LLA,0
28079038,2011,1,4,SO2,11
28079038,2011,1,4,NO2,29
28079038,2011,1,4,NO,50
28079038,2011,1,4,PM2.5,10
28079038,2011,1,4,PM10,14
28079038,2011,1,4,TOL,2.8
28079038,2011,1,4,BEN,0.7
28079038,2011,1,4,EBE,0.5
28079038,2011,1,4,TMP,7.2
28079038,2011,1,4,LLA,0
28079039,2011,1,4,CO,0.4
28079039,2011,1,4,NO2,28
28079039,2011,1,4,NO,42
28079039,2011,1,4,O3,17
28079039,2011,1,4,LLA,0
28079040,2011,1,4,SO2,7
28079040,2011,1,4,NO2,26
28079040,2011,1,4,NO,53
28079040,2011,1,4,PM10,15
28079040,2011,1,4,LLA,0
28079047,2011,1,4,NO2,14
28079047,2011,1,4,NO,43
28079047,2011,1,4,PM2.5,9
28079047,2011,1,4,PM10,12
28079048,2011,1,4,NO2,32
28079048,2011,1,4,NO,46
28079048,2011,1,4,PM2.5,6
28079048,2011,1,4,PM10,15
28079049,2011,1,4,NO2,12
28079049,2011,1,4,NO,43
28079049,2011,1,4,O3,11
28079050,2011,1,4,NO2,66
28079050,2011,1,4,NO,51
28079050,2011,1,4,PM2.5,12
28079050,2011,1,4,PM10,21
28079050,2011,1,4,TMP,5.6
28079054,2011,1,4,NO2,11
28079054,2011,1,4,NO,41
28079054,2011,1,4,O3,15
28079054,2011,1,4,UV,4
28079054,2011,1,4,VV,0.23
28079054,2011,1,4,DV,7
28079054,2011,1,4,TMP,5.7
28079054,2011,1,4,LLA,0
28079055,2011,1,4,NO2,39
28079055,2011,1,4,NO,57
28079055,2011,1,4,PM10,16
28079055,2011,1,4,TOL,0.6
28079055,2011,1,4,BEN,0.4
28079055,2011,1,4,EBE,0.3
28079055,2011,1,4,TCH,1.61
28079055,2011,1,4,NMHC,0.13
28079056,2011,1,4,CO,0.4
28079056,2011,1,4,NO2,28
28079056,2011,1,4,NO,47
28079056,2011,1,4,O3,17
28079056,2011,1,4,VV,0.51
28079056,2011,1,4,DV,3
28079056,2011,1,4,TMP,8.7
28079056,2011,1,4,HR,95
28079056,2011,1,4,LLA,0
28079057,2011,1,4,SO2,13
28079057,2011,1,4,CO,0.4
28079057,2011,1,4,NO2,38
28079057,2011,1,4,NO,57
28079057,2011,1,4,PM10,15
28079057,2011,1,4,TMP,6.7
28079058,2011,1,4,NO2,14
28079058,2011,1,4,NO,26
28079058,2011,1,4,O3,11
28079058,2011,1,4,TCH,1.56
28079058,2011,1,4,NMHC,0.3
28079059,2011,1,4,NO2,33
28079059,2011,1,4,NO,41
28079059,2011,1,4,O3,8
28079059,2011,1,4,UV,3
28079059,2011,1,4,VV,1.1
28079059,2011,1,4,DV,23
28079059,2011,1,4,TMP,6
28079059,2011,1,4,HR,100
28079059,2011,1,4,PRB,933
28079059,2011,1,4,RS,32
28079059,2011,1,4,LLA,0
28079060,2011,1,4,NO2,21
28079060,2011,1,4,NO,47
28079060,2011,1,4,PM10,12
28079060,2011,1,4,O3,16
28079060,2011,1,4,PRB,917
28079060,2011,1,4,LLA,0
28079004,2011,1,5,SO2,7
28079004,2011,1,5,CO,0.4
28079004,2011,1,5,NO2,57
28079004,2011,1,5,NO,47
28079004,2011,1,5,VV,1.14
28079004,2011,1,5,DV,9
28079004,2011,1,5,TMP,9.2
28079004,2011,1,5,HR,84
28079004,2011,1,5,LLA,0
28079008,2011,1,5,SO2,9
28079008,2011,1,5,CO,0.4
28079008,2011,1,5,NO2,47
28079008,2011,1,5,NO,52
28079008,2011,1,5,PM2.5,12
28079008,2011,1,5,PM10,19
28079008,2011,1,5,O3,8
28079008,2011,1,5,TOL,3.7
28079008,2011,1,5,BEN,1
28079008,2011,1,5,EBE,2.2
28079008,2011,1,5,TCH,1.33
28079008,2011,1,5,NMHC,0.17
28079011,2011,1,5,NO2,57
28079011,2011,1,5,NO,63
28079011,2011,1,5,TOL,6.2
28079011,2011,1,5,BEN,2.2
28079011,2011,1,5,EBE,1.6
28079011,2011,1,5,LLA,0
28079016,2011,1,5,CO,0.4
28079016,2011,1,5,NO2,45
28079016,2011,1,5,NO,63
28079016,2011,1,5,O3,8
28079016,2011,1,5,LLA,0
28079017,2011,1,5,SO2,10
28079017,2011,1,5,NO2,37
28079017,2011,1,5,NO,55
28079017,2011,1,5,O3,6
28079018,2011,1,5,SO2,8
28079018,2011,1,5,CO,0.4
28079018,2011,1,5,NO2,32
28079018,2011,1,5,NO,49
28079018,2011,1,5,PM10,15
28079018,2011,1,5,O3,10
28079018,2011,1,5,TOL,3.2
28079018,2011,1,5,BEN,0.2
28079018,2011,1,5,EBE,0.5
28079018,2011,1,5,TMP,10.3
28079018,2011,1,5,LLA,0
28079024,2011,1,5,SO2,7
28079024,2011,1,5,CO,0.3
28079024,2011,1,5,NO2,13
28079024,2011,1,5,NO,39
28079024,2011,1,5,PM2.5,9
28079024,2011,1,5,PM10,12
28079024,2011,1,5,O3,17
28079024,2011,1,5,TOL,1.8
28079024,2011,1,5,BEN,0.6
28079024,2011,1,5,EBE,1
28079024,2011,1,5,TCH,1.3
28079024,2011,1,5,NMHC,0.15
28079024,2011,1,5,UV,4
28079024,2011,1,5,VV,2.14
28079024,2011,1,5,DV,7
28079024,2011,1,5,TMP,9
28079024,2011,1,5,HR,81
28079024,2011,1,5,PRB,921
28079024,2011,1,5,RS,28
28079024,2011,1,5,LLA,0.1
28079027,2011,1,5,NO2,29
28079027,2011,1,5,NO,57
28079027,2011,1,5,O3,7
28079027,2011,1,5,TCH,1.69
28079027,2011,1,5,NMHC,0.26
28079035,2011,1,5,SO2,11
28079035,2011,1,5,CO,0.4
28079035,2011,1,5,NO2,32
28079035,2011,1,5,NO,50
28079035,2011,1,5,O3,10
28079036,2011,1,5,SO2,9
28079036,2011,1,5,CO,0.4
28079036,2011,1,5,NO2,42
28079036,2011,1,5,NO,54
28079036,2011,1,5,PM10,16
28079036,2011,1,5,LLA,0
28079038,2011,1,5,SO2,12
28079038,2011,1,5,NO2,34
28079038,2011,1,5,NO,58
28079038,2011,1,5,PM2.5,10
28079038,2011,1,5,PM10,17
28079038,2011,1,5,TOL,3.8
28079038,2011,1,5,BEN,0.6
28079038,2011,1,5,EBE,0.8
28079038,2011,1,5,TMP,10
28079038,2011,1,5,LLA,0
28079039,2011,1,5,CO,0.6
28079039,2011,1,5,NO2,39
28079039,2011,1,5,NO,52
28079039,2011,1,5,O3,14
28079039,2011,1,5,LLA,0.5
28079040,2011,1,5,SO2,8
28079040,2011,1,5,NO2,36
28079040,2011,1,5,NO,59
28079040,2011,1,5,PM10,17
28079040,2011,1,5,LLA,0.5
28079047,2011,1,5,NO2,34
28079047,2011,1,5,NO,52
28079047,2011,1,5,PM2.5,11
28079047,2011,1,5,PM10,15
28079048,2011,1,5,NO2,45
28079048,2011,1,5,NO,51
28079048,2011,1,5,PM2.5,7
28079048,2011,1,5,PM10,17
28079049,2011,1,5,NO2,28
28079049,2011,1,5,NO,50
28079049,2011,1,5,O3,6
28079050,2011,1,5,NO2,61
28079050,2011,1,5,NO,56
28079050,2011,1,5,PM2.5,14
28079050,2011,1,5,PM10,22
