Station,Year,Month,Day,Magnitude,Value
28079048,2014,4,4,PM2.5,9
28079048,2014,4,4,PM10,17
28079048,2014,4,4,Unknown,21
28079049,2014,4,4,NO2,4
28079049,2014,4,4,NO,13
28079049,2014,4,4,O3,63
28079049,2014,4,4,Unknown,19
28079050,2014,4,4,NO2,32
28079050,2014,4,4,NO,39
28079050,2014,4,4,PM2.5,10
28079050,2014,4,4,PM10,16
28079050,2014,4,4,TMP,11.7
28079050,2014,4,4,Unknown,22
28079054,2014,4,4,NO2,2
28079054,2014,4,4,NO,18
28079054,2014,4,4,O3,72
28079054,2014,4,4,UV,26
28079054,2014,4,4,VV,3.04
28079054,2014,4,4,DV,131
28079054,2014,4,4,TMP,10.2
28079054,2014,4,4,Unknown,20
28079054,2014,4,4,LLA,0
28079055,2014,4,4,NO2,3
28079055,2014,4,4,NO,11
28079055,2014,4,4,PM10,14
28079055,2014,4,4,TOL,0.2
28079055,2014,4,4,BEN,0.1
28079055,2014,4,4,EBE,0.1
28079055,2014,4,4,TCH,1.42
28079055,2014,4,4,NMHC,0.21
28079055,2014,4,4,Unknown,27
28079056,2014,4,4,CO,0.4
28079056,2014,4,4,NO2,7
28079056,2014,4,4,NO,23
28079056,2014,4,4,O3,71
28079056,2014,4,4,VV,1.75
28079056,2014,4,4,DV,10
28079056,2014,4,4,TMP,13.8
28079056,2014,4,4,Unknown,18
28079056,2014,4,4,HR,73
28079056,2014,4,4,LLA,0
28079057,2014,4,4,SO2,10
28079057,2014,4,4,CO,0.3
28079057,2014,4,4,NO2,5
28079057,2014,4,4,NO,19
28079057,2014,4,4,PM10,14
28079057,2014,4,4,TMP,11.7
28079057,2014,4,4,Unknown,21
28079058,2014,4,4,NO2,1
28079058,2014,4,4,NO,6
28079058,2014,4,4,O3,73
28079058,2014,4,4,Unknown,20
28079059,2014,4,4,NO2,3
28079059,2014,4,4,NO,11
28079059,2014,4,4,O3,66
28079059,2014,4,4,UV,26
28079059,2014,4,4,VV,3.32
28079059,2014,4,4,DV,252
28079059,2014,4,4,TMP,11.7
28079059,2014,4,4,Unknown,20
28079059,2014,4,4,HR,63
28079059,2014,4,4,PRB,933
28079059,2014,4,4,RS,283
28079059,2014,4,4,LLA,0
28079060,2014,4,4,NO2,5
28079060,2014,4,4,NO,17
28079060,2014,4,4,PM10,14
28079060,2014,4,4,O3,74
28079060,2014,4,4,Unknown,21
28079060,2014,4,4,PRB,926
28079060,2014,4,4,LLA,0
28079004,2014,4,5,SO2,4
28079004,2014,4,5,CO,0.3
28079004,2014,4,5,NO2,13
28079004,2014,4,5,NO,26
28079004,2014,4,5,VV,0.99
28079004,2014,4,5,DV,6
28079004,2014,4,5,TMP,15.3
28079004,2014,4,5,Unknown,19
28079004,2014,4,5,HR,85
28079004,2014,4,5,LLA,0
28079008,2014,4,5,SO2,6
28079008,2014,4,5,CO,0.3
28079008,2014,4,5,NO2,25
28079008,2014,4,5,NO,40
28079008,2014,4,5,PM2.5,9
28079008,2014,4,5,PM10,15
28079008,2014,4,5,O3,30
28079008,2014,4,5,TOL,2
28079008,2014,4,5,BEN,0.6
28079008,2014,4,5,EBE,0.2
28079008,2014,4,5,TCH,1.39
28079008,2014,4,5,NMHC,0.14
28079008,2014,4,5,Unknown,22
28079011,2014,4,5,NO2,16
28079011,2014,4,5,NO,31
28079011,2014,4,5,TOL,3.2
28079011,2014,4,5,BEN,1.6
28079011,2014,4,5,EBE,0.4
28079011,2014,4,5,Unknown,19
28079011,2014,4,5,LLA,0
28079016,2014,4,5,CO,0.4
28079016,2014,4,5,NO2,14
28079016,2014,4,5,NO,30
28079016,2014,4,5,O3,42
28079016,2014,4,5,Unknown,24
28079016,2014,4,5,LLA,0.5
28079017,2014,4,5,SO2,7
28079017,2014,4,5,NO2,6
28079017,2014,4,5,NO,22
28079017,2014,4,5,O3,30
28079017,2014,4,5,Unknown,21
28079018,2014,4,5,SO2,5
28079018,2014,4,5,CO,0.4
28079018,2014,4,5,NO2,3
28079018,2014,4,5,NO,16
28079018,2014,4,5,PM10,7
28079018,2014,4,5,O3,57
28079018,2014,4,5,TOL,1
28079018,2014,4,5,BEN,0.2
28079018,2014,4,5,EBE,0.1
28079018,2014,4,5,TMP,15.9
28079018,2014,4,5,Unknown,20
28079018,2014,4,5,LLA,0
28079024,2014,4,5,SO2,3
28079024,2014,4,5,CO,0.2
28079024,2014,4,5,NO2,2
28079024,2014,4,5,NO,8
28079024,2014,4,5,PM2.5,4
28079024,2014,4,5,PM10,6
28079024,2014,4,5,O3,54
28079024,2014,4,5,TOL,0.1
28079024,2014,4,5,BEN,0.2
28079024,2014,4,5,EBE,0.1
28079024,2014,4,5,TCH,1.32
28079024,2014,4,5,NMHC,0.22
28079024,2014,4,5,UV,32
28079024,2014,4,5,VV,2.68
28079024,2014,4,5,DV,8
28079024,2014,4,5,TMP,16.4
28079024,2014,4,5,Unknown,20
28079024,2014,4,5,HR,78
28079024,2014,4,5,PRB,939
28079024,2014,4,5,RS,155
28079024,2014,4,5,LLA,0
28079027,2014,4,5,NO2,6
28079027,2014,4,5,NO,24
28079027,2014,4,5,O3,47
28079027,2014,4,5,Unknown,23
28079035,2014,4,5,SO2,5
28079035,2014,4,5,CO,0.3
28079035,2014,4,5,NO2,12
28079035,2014,4,5,NO,27
28079035,2014,4,5,O3,43
28079035,2014,4,5,Unknown,23
28079036,2014,4,5,SO2,4
28079036,2014,4,5,CO,0.4
28079036,2014,4,5,NO2,11
28079036,2014,4,5,NO,23
28079036,2014,4,5,PM10,19
28079036,2014,4,5,Unknown,15
28079036,2014,4,5,LLA,3.5
28079038,2014,4,5,SO2,4
28079038,2014,4,5,NO2,16
28079038,2014,4,5,NO,31
28079038,2014,4,5,PM2.5,9
28079038,2014,4,5,PM10,10
28079038,2014,4,5,TOL,1.4
28079038,2014,4,5,BEN,0.4
28079038,2014,4,5,EBE,0.3
28079038,2014,4,5,TMP,14.8
28079038,2014,4,5,Unknown,20
28079038,2014,4,5,LLA,0
28079039,2014,4,5,CO,0.4
28079039,2014,4,5,NO2,14
28079039,2014,4,5,NO,30
28079039,2014,4,5,O3,41
28079039,2014,4,5,Unknown,22
28079039,2014,4,5,LLA,0
28079040,2014,4,5,SO2,3
28079040,2014,4,5,NO2,10
28079040,2014,4,5,NO,33
28079040,2014,4,5,PM10,11
28079040,2014,4,5,Unknown,21
28079040,2014,4,5,LLA,9
28079047,2014,4,5,NO2,6
28079047,2014,4,5,NO,20
28079047,2014,4,5,PM2.5,6
28079047,2014,4,5,PM10,9
28079047,2014,4,5,Unknown,23
28079048,2014,4,5,NO2,12
28079048,2014,4,5,NO,34
28079048,2014,4,5,PM2.5,9
28079048,2014,4,5,PM10,17
28079048,2014,4,5,Unknown,21
28079049,2014,4,5,NO2,7
28079049,2014,4,5,NO,18
28079049,2014,4,5,O3,33
28079049,2014,4,5,Unknown,20
28079050,2014,4,5,NO2,20
28079050,2014,4,5,NO,35
28079050,2014,4,5,PM2.5,8
28079050,2014,4,5,PM10,14
28079050,2014,4,5,TMP,14.4
28079050,2014,4,5,Unknown,23
28079054,2014,4,5,NO2,11
28079054,2014,4,5,NO,20
28079054,2014,4,5,O3,49
28079054,2014,4,5,UV,15
28079054,2014,4,5,VV,1.37
28079054,2014,4,5,DV,132
28079054,2014,4,5,TMP,12.8
28079054,2014,4,5,Unknown,21
28079054,2014,4,5,LLA,13.5
28079055,2014,4,5,NO2,8
28079055,2014,4,5,NO,18
28079055,2014,4,5,PM10,13
28079055,2014,4,5,TOL,0.3
28079055,2014,4,5,BEN,0.2
28079055,2014,4,5,EBE,0.1
28079055,2014,4,5,TCH,1.49
28079055,2014,4,5,NMHC,0.21
28079055,2014,4,5,Unknown,27
28079056,2014,4,5,CO,0.4
28079056,2014,4,5,NO2,12
28079056,2014,4,5,NO,26
28079056,2014,4,5,O3,46
28079056,2014,4,5,VV,1.07
28079056,2014,4,5,DV,10
28079056,2014,4,5,TMP,17.1
28079056,2014,4,5,Unknown,17
28079056,2014,4,5,HR,88
28079056,2014,4,5,LLA,0
28079057,2014,4,5,SO2,10
28079057,2014,4,5,CO,0.4
28079057,2014,4,5,NO2,8
28079057,2014,4,5,NO,26
28079057,2014,4,5,PM10,11
28079057,2014,4,5,TMP,14.6
28079057,2014,4,5,Unknown,20
28079058,2014,4,5,NO2,1
28079058,2014,4,5,NO,10
28079058,2014,4,5,O3,49
28079058,2014,4,5,Unknown,20
28079059,2014,4,5,NO2,9
28079059,2014,4,5,NO,19
28079059,2014,4,5,O3,43
28079059,2014,4,5,UV,22
28079059,2014,4,5,VV,1.66
28079059,2014,4,5,DV,214
28079059,2014,4,5,TMP,14.2
28079059,2014,4,5,Unknown,21
28079059,2014,4,5,HR,85
28079059,2014,4,5,PRB,937
28079059,2014,4,5,RS,191
28079059,2014,4,5,LLA,1
28079060,2014,4,5,NO2,7
28079060,2014,4,5,NO,24
28079060,2014,4,5,PM10,12
28079060,2014,4,5,O3,49
28079060,2014,4,5,Unknown,21
28079060,2014,4,5,PRB,930
28079060,2014,4,5,LLA,0
28079004,2014,4,6,SO2,5
28079004,2014,4,6,CO,0.4
28079004,2014,4,6,NO2,43
28079004,2014,4,6,NO,36
28079004,2014,4,6,VV,0.87
28079004,2014,4,6,DV,7
28079004,2014,4,6,TMP,16.9
28079004,2014,4,6,Unknown,19
28079004,2014,4,6,HR,73
28079004,2014,4,6,LLA,0
28079008,2014,4,6,SO2,7
28079008,2014,4,6,CO,0.4
28079008,2014,4,6,NO2,40
28079008,2014,4,6,NO,46
28079008,2014,4,6,PM2.5,12
28079008,2014,4,6,PM10,20
28079008,2014,4,6,O3,24
28079008,2014,4,6,TOL,4.2
28079008,2014,4,6,BEN,0.8
28079008,2014,4,6,EBE,0.4
28079008,2014,4,6,TCH,1.51
28079008,2014,4,6,NMHC,0.18
28079008,2014,4,6,Unknown,22
28079011,2014,4,6,NO2,20
28079011,2014,4,6,NO,39
28079011,2014,4,6,TOL,4.8
28079011,2014,4,6,BEN,1.9
28079011,2014,4,6,EBE,0.6
28079011,2014,4,6,Unknown,20
28079011,2014,4,6,LLA,0
28079016,2014,4,6,CO,0.4
28079016,2014,4,6,NO2,23
28079016,2014,4,6,NO,37
28079016,2014,4,6,O3,33
28079016,2014,4,6,Unknown,24
28079016,2014,4,6,LLA,0
28079017,2014,4,6,SO2,8
28079017,2014,4,6,NO2,22
28079017,2014,4,6,NO,29
28079017,2014,4,6,O3,20
28079017,2014,4,6,Unknown,21
28079018,2014,4,6,SO2,6
28079018,2014,4,6,CO,0.4
28079018,2014,4,6,NO2,16
28079018,2014,4,6,NO,33
28079018,2014,4,6,PM10,14
28079018,2014,4,6,O3,37
28079018,2014,4,6,TOL,1.4
28079018,2014,4,6,BEN,0.3
28079018,2014,4,6,EBE,0.1
28079018,2014,4,6,TMP,16.8
28079018,2014,4,6,Unknown,20
28079018,2014,4,6,LLA,0
28079024,2014,4,6,SO2,3
28079024,2014,4,6,CO,0.3
28079024,2014,4,6,NO2,8
28079024,2014,4,6,NO,21
28079024,2014,4,6,PM2.5,7
28079024,2014,4,6,PM10,10
28079024,2014,4,6,O3,37
28079024,2014,4,6,TOL,0.5
28079024,2014,4,6,BEN,0.3
28079024,2014,4,6,EBE,0.1
28079024,2014,4,6,UV,39
28079024,2014,4,6,VV,1.94
28079024,2014,4,6,DV,6
28079024,2014,4,6,TMP,17.1
28079024,2014,4,6,Unknown,19
28079024,2014,4,6,HR,69
28079024,2014,4,6,PRB,940
28079024,2014,4,6,RS,187
28079024,2014,4,6,LLA,0
28079027,2014,4,6,NO2,17
28079027,2014,4,6,NO,34
28079027,2014,4,6,O3,33
28079027,2014,4,6,Unknown,23
28079035,2014,4,6,SO2,6
28079035,2014,4,6,CO,0.4
28079035,2014,4,6,NO2,22
28079035,2014,4,6,NO,38
28079035,2014,4,6,O3,32
28079035,2014,4,6,Unknown,24
28079036,2014,4,6,SO2,5
28079036,2014,4,6,CO,0.5
28079036,2014,4,6,NO2,21
28079036,2014,4,6,NO,29
28079036,2014,4,6,PM10,19
28079036,2014,4,6,Unknown,17
28079036,2014,4,6,LLA,0
28079038,2014,4,6,SO2,5
28079038,2014,4,6,NO2,28
28079038,2014,4,6,NO,42
28079038,2014,4,6,PM2.5,11
28079038,2014,4,6,PM10,16
28079038,2014,4,6,TOL,2.9
28079038,2014,4,6,BEN,0.6
28079038,2014,4,6,EBE,0.5
28079038,2014,4,6,TMP,17.4
28079038,2014,4,6,Unknown,20
28079038,2014,4,6,LLA,0
28079039,2014,4,6,CO,0.5
28079039,2014,4,6,NO2,32
28079039,2014,4,6,NO,44
28079039,2014,4,6,O3,27
28079039,2014,4,6,Unknown,22
28079039,2014,4,6,LLA,0
28079040,2014,4,6,SO2,4
28079040,2014,4,6,NO2,22
28079040,2014,4,6,NO,46
28079040,2014,4,6,PM10,15
28079040,2014,4,6,Unknown,20
28079040,2014,4,6,LLA,0
28079047,2014,4,6,NO2,32
28079047,2014,4,6,NO,36
28079047,2014,4,6,PM2.5,12
28079047,2014,4,6,PM10,18
28079047,2014,4,6,Unknown,23
28079048,2014,4,6,NO2,23
28079048,2014,4,6,NO,45
28079048,2014,4,6,PM2.5,9
28079048,2014,4,6,PM10,18
28079048,2014,4,6,Unknown,21
28079049,2014,4,6,NO2,25
28079049,2014,4,6,NO,23
28079049,2014,4,6,O3,24
28079049,2014,4,6,Unknown,21
28079050,2014,4,6,NO2,22
28079050,2014,4,6,NO,42
28079050,2014,4,6,PM2.5,10
28079050,2014,4,6,PM10,15
28079050,2014,4,6,TMP,17.4
28079050,2014,4,6,Unknown,23
28079054,2014,4,6,NO2,24
28079054,2014,4,6,NO,24
28079054,2014,4,6,O3,35
28079054,2014,4,6,UV,30
28079054,2014,4,6,VV,0.7
28079054,2014,4,6,DV,90
28079054,2014,4,6,TMP,14.5
28079054,2014,4,6,Unknown,22
28079054,2014,4,6,LLA,0
28079055,2014,4,6,NO2,20
28079055,2014,4,6,NO,23
28079055,2014,4,6,PM10,17
28079055,2014,4,6,TOL,1.3
28079055,2014,4,6,BEN,0.2
28079055,2014,4,6,EBE,0.1
28079055,2014,4,6,TCH,1.63
28079055,2014,4,6,NMHC,0.27
28079055,2014,4,6,Unknown,27
28079056,2014,4,6,CO,0.6
28079056,2014,4,6,NO2,52
28079056,2014,4,6,NO,49
28079056,2014,4,6,O3,26
28079056,2014,4,6,VV,0.55
28079056,2014,4,6,DV,4
28079056,2014,4,6,TMP,18.3
28079056,2014,4,6,Unknown,17
28079056,2014,4,6,HR,80
28079056,2014,4,6,LLA,0
28079057,2014,4,6,SO2,10
28079057,2014,4,6,CO,0.4
28079057,2014,4,6,NO2,11
28079057,2014,4,6,NO,34
28079057,2014,4,6,PM10,13
28079057,2014,4,6,TMP,17.1
28079057,2014,4,6,Unknown,19
28079058,2014,4,6,NO2,1
28079058,2014,4,6,NO,13
28079058,2014,4,6,O3,32
28079058,2014,4,6,Unknown,20
28079059,2014,4,6,NO2,14
28079059,2014,4,6,NO,27
28079059,2014,4,6,O3,31
28079059,2014,4,6,UV,32
28079059,2014,4,6,VV,1.07
28079059,2014,4,6,DV,252
28079059,2014,4,6,TMP,16.1
28079059,2014,4,6,Unknown,21
28079059,2014,4,6,HR,75
28079059,2014,4,6,PRB,938
28079059,2014,4,6,RS,303
28079059,2014,4,6,LLA,0
28079060,2014,4,6,NO2,11
28079060,2014,4,6,NO,31
28079060,2014,4,6,PM10,13
28079060,2014,4,6,O3,41
28079060,2014,4,6,Unknown,21
28079060,2014,4,6,PRB,931
28079060,2014,4,6,LLA,0
28079004,2014,4,7,SO2,5
28079004,2014,4,7,CO,0.4
28079004,2014,4,7,NO2,53
28079004,2014,4,7,NO,39
28079004,2014,4,7,VV,0.85
28079004,2014,4,7,DV,6
28079004,2014,4,7,TMP,17.8
28079004,2014,4,7,Unknown,19
28079004,2014,4,7,HR,67
28079004,2014,4,7,LLA,0
28079008,2014,4,7,SO2,7
28079008,2014,4,7,CO,0.4
28079008,2014,4,7,NO2,51
28079008,2014,4,7,NO,58
28079008,2014,4,7,PM2.5,13
28079008,2014,4,7,PM10,23
28079008,2014,4,7,O3,22
28079008,2014,4,7,TOL,5
28079008,2014,4,7,BEN,0.8
28079008,2014,4,7,EBE,0.6
28079008,2014,4,7,TCH,1.46
28079008,2014,4,7,NMHC,0.19
28079008,2014,4,7,Unknown,22
28079011,2014,4,7,NO2,33
28079011,2014,4,7,NO,48
28079011,2014,4,7,TOL,5.6
28079011,2014,4,7,BEN,2.1
28079011,2014,4,7,EBE,0.8
28079011,2014,4,7,Unknown,20
28079011,2014,4,7,LLA,0
28079016,2014,4,7,CO,0.4
28079016,2014,4,7,NO2,22
28079016,2014,4,7,NO,43
28079016,2014,4,7,O3,37
28079016,2014,4,7,Unknown,24
28079016,2014,4,7,LLA,0
28079017,2014,4,7,SO2,8
28079017,2014,4,7,NO2,47
28079017,2014,4,7,NO,43
28079017,2014,4,7,O3,21
28079017,2014,4,7,Unknown,21
28079018,2014,4,7,SO2,6
28079018,2014,4,7,CO,0.5
28079018,2014,4,7,NO2,30
28079018,2014,4,7,NO,37
28079018,2014,4,7,PM10,17
28079018,2014,4,7,O3,38
28079018,2014,4,7,TOL,2.6
28079018,2014,4,7,BEN,0.4
28079018,2014,4,7,EBE,0.2
28079018,2014,4,7,TMP,18
28079018,2014,4,7,Unknown,20
28079018,2014,4,7,LLA,0
28079024,2014,4,7,SO2,3
28079024,2014,4,7,CO,0.3
28079024,2014,4,7,NO2,11
28079024,2014,4,7,NO,22
28079024,2014,4,7,PM2.5,8
28079024,2014,4,7,PM10,12
28079024,2014,4,7,O3,41
28079024,2014,4,7,TOL,0.4
28079024,2014,4,7,BEN,0.3
28079024,2014,4,7,EBE,0.1
28079024,2014,4,7,UV,38
28079024,2014,4,7,VV,1.93
28079024,2014,4,7,DV,11
28079024,2014,4,7,TMP,18.2
28079024,2014,4,7,Unknown,19
28079024,2014,4,7,HR,63
28079024,2014,4,7,PRB,939
28079024,2014,4,7,RS,185
28079024,2014,4,7,LLA,0
28079027,2014,4,7,NO2,22
28079027,2014,4,7,NO,37
28079027,2014,4,7,O3,37
28079027,2014,4,7,Unknown,23
28079035,2014,4,7,SO2,7
28079035,2014,4,7,CO,0.4
28079035,2014,4,7,NO2,48
28079035,2014,4,7,NO,45
28079035,2014,4,7,O3,34
28079035,2014,4,7,Unknown,24
28079036,2014,4,7,SO2,3
28079036,2014,4,7,CO,0.5
28079036,2014,4,7,NO2,26
28079036,2014,4,7,NO,39
28079036,2014,4,7,PM10,23
28079036,2014,4,7,Unknown,16
28079036,2014,4,7,LLA,0
28079038,2014,4,7,SO2,5
28079038,2014,4,7,NO2,45
28079038,2014,4,7,NO,50
28079038,2014,4,7,PM2.5,13
28079038,2014,4,7,PM10,20
28079038,2014,4,7,TOL,4.3
28079038,2014,4,7,BEN,0.8
28079038,2014,4,7,EBE,0.8
28079038,2014,4,7,TMP,19.4
28079038,2014,4,7,Unknown,19
28079038,2014,4,7,LLA,0
28079039,2014,4,7,CO,0.5
28079039,2014,4,7,NO2,41
28079039,2014,4,7,NO,56
28079039,2014,4,7,O3,26
28079039,2014,4,7,Unknown,22
28079039,2014,4,7,LLA,0
28079040,2014,4,7,SO2,5
28079040,2014,4,7,NO2,34
28079040,2014,4,7,NO,58
28079040,2014,4,7,PM10,19
28079040,2014,4,7,Unknown,20
28079040,2014,4,7,LLA,0
28079047,2014,4,7,NO2,43
28079047,2014,4,7,NO,39
28079047,2014,4,7,PM2.5,12
28079047,2014,4,7,PM10,19
28079047,2014,4,7,Unknown,23
28079048,2014,4,7,NO2,25
28079048,2014,4,7,NO,50
28079048,2014,4,7,PM2.5,10
28079048,2014,4,7,PM10,20
28079048,2014,4,7,Unknown,21
28079049,2014,4,7,NO2,32
28079049,2014,4,7,NO,27
28079049,2014,4,7,O3,28
28079049,2014,4,7,Unknown,21
28079050,2014,4,7,NO2,41
28079050,2014,4,7,NO,53
28079050,2014,4,7,PM2.5,11
28079050,2014,4,7,PM10,19
28079050,2014,4,7,TMP,19.1
28079050,2014,4,7,Unknown,23
28079054,2014,4,7,NO2,29
28079054,2014,4,7,NO,31
28079054,2014,4,7,O3,38
28079054,2014,4,7,UV,33
28079054,2014,4,7,VV,1.09
28079054,2014,4,7,DV,154
28079054,2014,4,7,TMP,17.9
28079054,2014,4,7,Unknown,22
28079054,2014,4,7,LLA,0
28079055,2014,4,7,NO2,25
28079055,2014,4,7,NO,29
28079055,2014,4,7,PM10,17
28079055,2014,4,7,TOL,0.7
28079055,2014,4,7,BEN,0.2
28079055,2014,4,7,EBE,0.2
28079055,2014,4,7,TCH,1.55
28079055,2014,4,7,NMHC,0.28
28079055,2014,4,7,Unknown,27
28079056,2014,4,7,CO,0.6
28079056,2014,4,7,NO2,47
28079056,2014,4,7,NO,50
28079056,2014,4,7,O3,30
28079056,2014,4,7,VV,0.6
28079056,2014,4,7,DV,3
28079056,2014,4,7,TMP,20.2
28079056,2014,4,7,Unknown,17
28079056,2014,4,7,HR,71
28079056,2014,4,7,LLA,0
28079057,2014,4,7,SO2,11
28079057,2014,4,7,CO,0.4
28079057,2014,4,7,NO2,18
28079057,2014,4,7,NO,40
28079057,2014,4,7,PM10,15
28079057,2014,4,7,TMP,18.8
28079057,2014,4,7,Unknown,19
28079058,2014,4,7,NO2,2
28079058,2014,4,7,NO,14
28079058,2014,4,7,O3,35
28079058,2014,4,7,Unknown,20
28079059,2014,4,7,NO2,17
28079059,2014,4,7,NO,27
28079059,2014,4,7,O3,35
28079059,2014,4,7,UV,31
28079059,2014,4,7,VV,1.36
28079059,2014,4,7,DV,252
28079059,2014,4,7,TMP,17.9
28079059,2014,4,7,Unknown,21
28079059,2014,4,7,HR,64
28079059,2014,4,7,PRB,937
28079059,2014,4,7,RS,305
28079059,2014,4,7,LLA,0
28079060,2014,4,7,NO2,24
28079060,2014,4,7,NO,42
28079060,2014,4,7,PM10,17
28079060,2014,4,7,O3,39
28079060,2014,4,7,Unknown,21
28079060,2014,4,7,PRB,931
28079060,2014,4,7,LLA,0
28079004,2014,4,8,SO2,5
28079004,2014,4,8,CO,0.4
28079004,2014,4,8,NO2,51
28079004,2014,4,8,NO,49
28079004,2014,4,8,VV,0.73
28079004,2014,4,8,DV,5
28079004,2014,4,8,TMP,19.1
28079004,2014,4,8,Unknown,18
28079004,2014,4,8,HR,58
28079004,2014,4,8,LLA,0
28079008,2014,4,8,SO2,7
28079008,2014,4,8,CO,0.4
28079008,2014,4,8,NO2,36
28079008,2014,4,8,NO,56
28079008,2014,4,8,PM2.5,11
28079008,2014,4,8,PM10,24
28079008,2014,4,8,O3,29
28079008,2014,4,8,TOL,4.1
28079008,2014,4,8,BEN,0.7
28079008,2014,4,8,EBE,0.5
28079008,2014,4,8,TCH,1.4
28079008,2014,4,8,NMHC,0.18
28079008,2014,4,8,Unknown,22
28079011,2014,4,8,NO2,36
28079011,2014,4,8,NO,53
28079011,2014,4,8,TOL,5.6
28079011,2014,4,8,BEN,1.9
28079011,2014,4,8,EBE,0.9
28079011,2014,4,8,Unknown,20
28079011,2014,4,8,LLA,0
28079016,2014,4,8,CO,0.4
28079016,2014,4,8,NO2,17
28079016,2014,4,8,NO,47
28079016,2014,4,8,O3,41
28079016,2014,4,8,Unknown,24
28079016,2014,4,8,LLA,0
28079017,2014,4,8,SO2,8
28079017,2014,4,8,NO2,38
28079017,2014,4,8,NO,49
28079017,2014,4,8,O3,23
28079017,2014,4,8,Unknown,21
28079018,2014,4,8,SO2,6
28079018,2014,4,8,CO,0.5
28079018,2014,4,8,NO2,23
28079018,2014,4,8,NO,46
28079018,2014,4,8,PM10,18
28079018,2014,4,8,O3,42
28079018,2014,4,8,TOL,3.4
28079018,2014,4,8,BEN,0.4
28079018,2014,4,8,EBE,0.2
28079018,2014,4,8,TMP,19
28079018,2014,4,8,Unknown,20
28079018,2014,4,8,LLA,0
28079024,2014,4,8,SO2,3
28079024,2014,4,8,CO,0.3
28079024,2014,4,8,NO2,9
28079024,2014,4,8,NO,25
28079024,2014,4,8,PM2.5,7
28079024,2014,4,8,PM10,12
28079024,2014,4,8,O3,49
28079024,2014,4,8,TOL,0.7
28079024,2014,4,8,BEN,0.1
28079024,2014,4,8,EBE,0.1
28079024,2014,4,8,TCH,1.32
28079024,2014,4,8,NMHC,0.25
28079024,2014,4,8,UV,36
28079024,2014,4,8,VV,1.69
28079024,2014,4,8,DV,9
28079024,2014,4,8,TMP,19.9
28079024,2014,4,8,Unknown,18
28079024,2014,4,8,HR,49
28079024,2014,4,8,PRB,940
28079024,2014,4,8,RS,195
28079024,2014,4,8,LLA,0
28079027,2014,4,8,NO2,24
28079027,2014,4,8,NO,48
28079027,2014,4,8,O3,37
28079027,2014,4,8,Unknown,23
28079035,2014,4,8,SO2,6
28079035,2014,4,8,CO,0.4
28079035,2014,4,8,NO2,25
28079035,2014,4,8,NO,50
28079035,2014,4,8,O3,36
28079035,2014,4,8,Unknown,24
28079036,2014,4,8,SO2,2
28079036,2014,4,8,CO,0.4
28079036,2014,4,8,NO2,18
28079036,2014,4,8,NO,38
28079036,2014,4,8,PM10,20
28079036,2014,4,8,Unknown,10
28079036,2014,4,8,LLA,0
28079038,2014,4,8,SO2,4
28079038,2014,4,8,NO2,33
28079038,2014,4,8,NO,55
28079038,2014,4,8,PM2.5,11
28079038,2014,4,8,PM10,18
28079038,2014,4,8,TOL,3.8
28079038,2014,4,8,BEN,0.7
28079038,2014,4,8,EBE,0.7
28079038,2014,4,8,TMP,20.3
28079038,2014,4,8,Unknown,19
28079038,2014,4,8,LLA,0
28079039,2014,4,8,CO,0.7
28079039,2014,4,8,NO2,41
28079039,2014,4,8,NO,56
28079039,2014,4,8,O3,35
28079039,2014,4,8,Unknown,22
28079039,2014,4,8,LLA,0
28079040,2014,4,8,SO2,4
28079040,2014,4,8,NO2,19
28079040,2014,4,8,NO,61
28079040,2014,4,8,PM10,15
28079040,2014,4,8,Unknown,19
28079040,2014,4,8,LLA,0
28079047,2014,4,8,NO2,35
28079047,2014,4,8,NO,48
28079047,2014,4,8,PM2.5,11
28079047,2014,4,8,PM10,19
28079047,2014,4,8,Unknown,23
28079048,2014,4,8,NO2,15
28079048,2014,4,8,NO,50
28079048,2014,4,8,PM2.5,8
28079048,2014,4,8,PM10,17
28079048,2014,4,8,Unknown,21
28079049,2014,4,8,NO2,13
28079049,2014,4,8,NO,29
28079049,2014,4,8,O3,33
28079049,2014,4,8,Unknown,21
28079050,2014,4,8,NO2,31
28079050,2014,4,8,NO,54
28079050,2014,4,8,PM2.5,10
28079050,2014,4,8,PM10,18
28079050,2014,4,8,TMP,19.9
28079050,2014,4,8,Unknown,23
28079054,2014,4,8,NO2,34
28079054,2014,4,8,NO,39
28079054,2014,4,8,O3,40
28079054,2014,4,8,UV,31
28079054,2014,4,8,VV,0.75
28079054,2014,4,8,DV,90
28079054,2014,4,8,TMP,18.7
28079054,2014,4,8,Unknown,22
28079054,2014,4,8,LLA,0
28079055,2014,4,8,NO2,18
28079055,2014,4,8,NO,34
28079055,2014,4,8,PM10,17
28079055,2014,4,8,TOL,1.5
28079055,2014,4,8,BEN,0.2
28079055,2014,4,8,EBE,0.1
28079055,2014,4,8,TCH,1.56
28079055,2014,4,8,NMHC,0.3
28079055,2014,4,8,Unknown,26
28079056,2014,4,8,CO,0.7
28079056,2014,4,8,NO2,87
28079056,2014,4,8,NO,72
28079056,2014,4,8,O3,26
28079056,2014,4,8,VV,0.4
28079056,2014,4,8,DV,4
28079056,2014,4,8,TMP,20.5
28079056,2014,4,8,Unknown,19
28079056,2014,4,8,HR,64
28079056,2014,4,8,LLA,0
28079057,2014,4,8,SO2,10
